IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.217.65.109","*.bhncloud.net","","","","","*.bhncloud.net","","false"
"54.217.65.105","mtv.external-gateway.subscription.a2d-dev.tv","","","","","mtv.external-gateway.subscription.a2d-dev.tv","","false"
"54.217.65.83","pp.api.qa.blue.barclays.rwrd058.rewardcloud.net","","","","","pp.api.qa.blue.barclays.rwrd058.rewardcloud.net|pp.api.qa.barclays.rewardcloud.net","","false"
"54.217.65.121","customer-api.realize-soft.com","","","","","customer-api.realize-soft.com","","false"
"54.217.65.93","api.dev.eu.neos-apps.net","","","","","api.dev.eu.neos-apps.net","","false"
"54.217.65.104","carloneworld.tv","","","","","carloneworld.tv|www.carloneworld.tv","","false"
"54.217.65.136","*.public.gamma.eu-west-1.bullet.aws.dev","","","","","*.public.gamma.eu-west-1.bullet.aws.dev","","false"
"54.217.65.138","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.65.145","*.pulpo-labs.com","","","","","*.pulpo-labs.com","","false"
"54.217.65.146","fonapi.fi","","","","","fonapi.fi|*.fonapi.fi","","false"
"54.217.65.153","*.brightcove.com","","","","","*.brightcove.com","","false"
"54.217.65.182","ip-172-31-39-127.ap-southeast-1.compute.internal","Unspecified","US","","","ip-172-31-39-127.ap-southeast-1.compute.internal","","false"
"54.217.65.183","kube-apiserver","","","","","30b7a4e03d46175db1941010b1b428b9.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-107-70.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.1.32.103|172.16.107.70","false"
"54.217.65.175","*.hybrid-stage.cloudmade.com","","","","","*.hybrid-stage.cloudmade.com","","false"
"54.217.65.212","blfdcxcvghkdyfk.treepz.com","","","","","admin.v3.treepz.com|blfdcxcvghkdyfk.treepz.com|gwferyuipsdcvbn.treepz.com","","false"
"54.217.65.200","mautic.beta.sixth-sense-power.com","","","","","mautic.beta.sixth-sense-power.com","","false"
"54.217.65.210","kube-apiserver","","","","","15ff996eda3d7de5b0f47eb54e212d98.yl4.eu-west-1.eks.amazonaws.com|ip-172-16-125-6.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.52.6.18|172.16.125.6","false"
"54.217.65.208","openvpn.unrwa.es","","","","","openvpn.unrwa.es","","false"
"54.217.65.223","kube-apiserver","","","","","6e0214f2ddf7ef3710fcfe8c2e745080.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-191-230.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.103.228.141|172.16.191.230","false"
"54.217.65.249","kube-apiserver","","","","","a9754b960f02f8940d2e2aa77929c5bb.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-37-159.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.74.121.53|172.16.37.159","false"
"54.217.65.238","coavmi.com","","","","","coavmi.com|*.coavmi.com","","false"
"54.217.65.236","*.api-test.emitwise.com","","","","","*.api-test.emitwise.com","","false"
"54.217.66.2","control.site","","","","","control.site|*.control.site","","false"
"54.217.66.1","wowzachild.netgear.com","Netgear","US","San Jose","California","","","false"
"54.217.66.6","kube-apiserver","","","","","c7ed1ba6e29470770ed848828806a0d2.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-118-13.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.22.50.123|10.0.118.13","false"
"54.217.66.7","kube-apiserver","","","","","914f3b219aa5586cebd6758ec923506b.sk1.eu-west-1.eks.amazonaws.com|ip-10-0-126-187.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.99.181|10.0.126.187","false"
"54.217.66.20","*.eu-west-1.prod.wistertb.com","","","","","*.eu-west-1.prod.wistertb.com|*.eu-west-1.prod.a4yrtb.com","","false"
"54.217.66.35","bebe4d.pt","","","","","bebe4d.pt|www.bebe4d.pt","","false"
"54.217.66.40","kube-apiserver","","","","","4828e8d82acc9655786e7d940262df98.yl4.eu-west-1.eks.amazonaws.com|ip-10-0-62-88.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.37.27.47|10.0.62.88","false"
"54.217.66.30","bingel-acc.vnnaws.net","","","","","bingel-acc.vnnaws.net|*.bingel-acc.vnnaws.net","","false"
"54.217.66.49","excosolutions.co.uk","","","","","excosolutions.co.uk|www.excosolutions.co.uk","","false"
"54.217.66.56","i-we.io","","","","","i-we.io|*.prd.i-we.io|learn.iwecloud.com|*.i-we.io|*.staging.i-we.io|*.integration.i-we.io","","false"
"54.217.66.53","*.prod.arria.com","","","","","*.prod.arria.com|*.dev.arria.com|*.arria.com|*.studio.arria.com","","false"
"54.217.66.78","prod2.relevanceplatform.com","","","","","prod2.relevanceplatform.com","","false"
"54.217.66.73","tps.596501820466.devo.eu-west-1.thor.aws.a2z.com","","","","","tps.596501820466.devo.eu-west-1.thor.aws.a2z.com","","false"
"54.217.66.88","*.eu-west-1.awsapprunner.com","","","","","*.eu-west-1.awsapprunner.com","","false"
"54.217.66.115","ip-10-0-0-10.eu-west-1.compute.internal","Unspecified","US","","","ip-10-0-0-10.eu-west-1.compute.internal","","false"
"54.217.66.125","optios.net","","","","","optios.net|optios.fr|*.optios.fr|*.esthios.co.uk|esthios.com|*.optios.de|*.optios.be|esthios.ch|esthios.co.uk|*.esthios.ch|optios.de|optios.be|*.esthios.com|*.optios.net","","false"
"54.217.66.130","gamma.airflow.frogman.ats.amazon.dev","","","","","gamma.airflow.frogman.ats.amazon.dev","","false"
"54.217.66.136","TRAEFIK DEFAULT CERT","","","","","e5d26b9700f76353029e937339046cfd.fd0197a87ad3b574929af3b5c0155093.traefik.default","","true"
"54.217.66.162","*.a5plj5b6kenga.eu-west-1.cs.amazonlightsail.com","","","","","*.a5plj5b6kenga.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.66.146","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.66.145","*.masabi-sandbox.systems","","","","","*.masabi-sandbox.systems|*.masabi.systems|*.justride.systems","","false"
"54.217.66.166","*.playfilm.tv","","","","","*.playfilm.tv|playfilm.tv","","false"
"54.217.66.165","kube-apiserver","","","","","381f8b7ab0341953c5ee48d173c5f0ac.sk1.eu-west-1.eks.amazonaws.com|ip-10-0-54-120.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.0.3.205|10.0.54.120","false"
"54.217.66.187","*.unreel.me","Bitcentral, Inc.","US","Newport Beach","California","*.unreel.me|unreel.me","","false"
"54.217.66.180","example.com","","","","","example.com|www.example.com","127.0.0.1","true"
"54.217.66.191","main.emissions.api.veracity-lab.com","","","","","main.emissions.api.veracity-lab.com","","false"
"54.217.66.204","*.comms.zone","","","","","*.comms.zone|comms.zone","","false"
"54.217.66.199","*.hive.digital4danone.com","","","","","*.hive.digital4danone.com","","false"
"54.217.66.201","*.prod.lastmilexchange.com","","","","","*.prod.lastmilexchange.com|*.lastmilexchange.com|prod.lastmilexchange.com","","false"
"54.217.66.205","*.samsungiots.com","","","","","*.samsungiots.com","","false"
"54.217.66.221","pbk-uat2.store.alshaya.com","Magento Cloud","FR","","","","","true"
"54.217.66.235","*.carriyo.com","","","","","*.carriyo.com|*.carriyo.io|carriyo.io","","false"
"54.217.66.246","dmdp-ppt.astrazeneca.com","AstraZeneca Pharmaceuticals LP","US","","Delaware","dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops01.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops02.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops03.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops04.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops05.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops06.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops07.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops08.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops09.dmdp-ppt.astrazeneca.com|*.ppt-dmdp-sysops10.dmdp-ppt.astrazeneca.com|api.dmdp-redirect.astrazeneca.com|api.dmdp-stg01.stg.cloud.astrazeneca.com|dmdp.dmdp-redirect.astrazeneca.com|file.dmdp-ppt.astrazeneca.com|mail.dmdp-redirect.astrazeneca.com|mail.dmdp-stg01.stg.cloud.astrazeneca.com|portal-server.dmdp-redirect.astrazeneca.com|portal-server.dmdp-stg01.stg.cloud.astrazeneca.com|portal.dmdp-redirect.astrazeneca.com|portal.dmdp-stg01.stg.cloud.astrazeneca.com|tools.dmdp-ppt.astrazeneca.com","","false"
"54.217.66.253","mcprod.kingpack.nl","Magento Cloud","FR","","","","","true"
"54.217.66.255","*.fs.stg.zeply.com","","","","","*.fs.stg.zeply.com","","false"
"54.217.67.6","*.execute-api.eu-west-1.amazonaws.com","","","","","*.execute-api.eu-west-1.amazonaws.com","","false"
"54.217.67.12","api.eu.1.qa-hero.com","","","","","api.eu.1.qa-hero.com","","false"
"54.217.67.17","kube-apiserver","","","","","3c7fb9326b288d691592234eedd99f44.sk1.eu-west-1.eks.amazonaws.com|ip-172-16-122-81.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.252.36.3|172.16.122.81","false"
"54.217.67.23","kube-apiserver","","","","","34e6038aaac3b45aa16eb991378c3467.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-110-142.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.3.134|172.16.110.142","false"
"54.217.67.16","*.acceptance.tech.ec.europa.eu","European Commission","BE","Brussels","Brussels-Capital Region","*.acceptance.tech.ec.europa.eu|acceptance.tech.ec.europa.eu","","false"
"54.217.67.13","integration.wiz.io","","","","","integration.wiz.io|*.integration.wiz.io","","false"
"54.217.67.25","dev.internal.indaba.api.indasuite.io-base.com","","","","","dev.internal.indaba.api.indasuite.io-base.com","","false"
"54.217.67.28","stage-ds.vwgroup.com","","","","","stage-ds.vwgroup.com|iven-pmc.stage-ds.vwgroup.com|directory.stage-ds.vwgroup.com|jira-int.stage-ds.vwgroup.com|chat.stage-ds.vwgroup.com|confluence-int.stage-ds.vwgroup.com|jira-stage-conf.stage-ds.vwgroup.com|*.docker.stage-ds.vwgroup.com|jfrog.stage-ds.vwgroup.com|monitoring.stage-ds.vwgroup.com","","false"
"54.217.67.35","*.cds1.yospace.com","","","","","*.cds1.yospace.com|cds1.yospace.com","","false"
"54.217.67.32","git.akhter.dev","","","","","git.akhter.dev|registry.akhter.dev","","false"
"54.217.67.50","*.gdn.smartling.com","","","","","*.gdn.smartling.com|*.sl.smartling.com","","false"
"54.217.67.48","kube-apiserver","","","","","648c0e7ce4a7f2344a51cbaa488dbc26.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-53-115.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.1.2.160|172.16.53.115","false"
"54.217.67.56","*.testbluecrest.com","","","","","*.testbluecrest.com","","false"
"54.217.67.59","helpdev.1stcentralinsurance.com","","","","","helpdev.1stcentralinsurance.com|www.helpdev.1stcentralinsurance.com","","false"
"54.217.67.58","allvuecloud.com","","","","","allvuecloud.com|www.allvuecloud.com|*.services.allvuecloud.com|services.allvuecloud.com|*.allvuecloud.com|*.services.devallvuecloud.com|services.devallvuecloud.com|*.devallvuecloud.com|devallvuecloud.com","","false"
"54.217.67.57","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.grey8news.com|grey8news.com","","false"
"54.217.67.61","qa.niumops.com","","","","","qa.niumops.com|*.qa.niumops.com","","false"
"54.217.67.68","*.giffgaff.co.uk","","","","","*.giffgaff.co.uk","","false"
"54.217.67.75","kube-apiserver","","","","","c0cd08685c2ed00bb52b51dab6be2298.sk1.eu-west-1.eks.amazonaws.com|ip-10-0-188-134.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.165.136|10.0.188.134","false"
"54.217.67.85","ppd-login.solvay.com","","","","","ppd-login.solvay.com","","false"
"54.217.67.97","preprod.bigone.one","","","","","*.preprod.bigone.one|preprod.bigone.one","","false"
"54.217.67.99","postprod.digital.ri-tech.io","","","","","postprod.digital.ri-tech.io|*.postprod.digital.ri-tech.io","","false"
"54.217.67.100","*.reltio.com","","","","","*.reltio.com|reltio.com","","false"
"54.217.67.105","www.brandalley.co.uk","","","","","www.brandalley.co.uk","","false"
"54.217.67.110","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.67.117","meert.us","","","","","meert.us","","false"
"54.217.67.123","cradle.lambdaencoding.com","","","","","cradle.lambdaencoding.com","","false"
"54.217.67.127","*.senion.com","","","","","*.senion.com","","false"
"54.217.67.128","confindustria-meta-demo.adm-staging1.com","","","","","confindustria-meta-demo.adm-staging1.com","","false"
"54.217.67.129","kube-apiserver","","","","","5648fca92bfbd36d0278c1d2a266fe96.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-121-186.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.3.7|172.16.121.186","false"
"54.217.67.139","alb-rs-toprp.cloud-grdf.fr","","","","","alb-rs-toprp.cloud-grdf.fr","","false"
"54.217.67.151","*.brewers.co.uk","","","","","*.brewers.co.uk|brewers.co.uk","","false"
"54.217.67.153","*.dev.transhub.io","","","","","*.dev.transhub.io|dev.transhub.io","","false"
"54.217.67.162","*.service.games2gether.com","","","","","*.service.games2gether.com","","false"
"54.217.67.163","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.67.169","*.chargepanel.com","","","","","*.chargepanel.com|chargepanel.com","","false"
"54.217.67.172","*.dwo.nl","","","","","*.dwo.nl","","false"
"54.217.67.183","*.almentor.net","","","","","*.almentor.net|almentor.net","","false"
"54.217.67.186","kube-apiserver","","","","","f68504fea08bbba512d5a7f5beb285f7.yl4.eu-west-1.eks.amazonaws.com|ip-172-16-59-51.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.1.50.231|172.16.59.51","false"
"54.217.67.194","1jgoauip.cloudhub.eu-west-1.prod.hydra.sophos.com","","","","","1jgoauip.cloudhub.eu-west-1.prod.hydra.sophos.com|b2c-adaptor.cloudhub.eu-west-1.prod.hydra.sophos.com|b2c-adaptor-cloudhub-eu-west-1.prod.hydra.sophos.com","","false"
"54.217.67.191","*.matedub.com","","","","","*.matedub.com","","false"
"54.217.67.204","portal.hnod.here.com","HERE Global B.V.","NL","Eindhoven","Noord-Brabant","portal.hnod.here.com|*.portal.hnod.here.com|*.hnod.api.here.com","","false"
"54.217.67.207","*.glassboxcloud.com","","","","","*.glassboxcloud.com","","false"
"54.217.67.218","*.leanhotelsystem.com","","","","","*.leanhotelsystem.com|*.pointofkiosk.com","","false"
"54.217.67.222","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.67.232","dstore-v2.eddev.co","","","","","dstore-v2.eddev.co","","false"
"54.217.67.235","boxtal.org","","","","","boxtal.org|*.boxtal.org","","false"
"54.217.68.4","*.development.v1.egon-online.public.egoncloud.net","","","","","*.development.v1.egon-online.public.egoncloud.net","","false"
"54.217.68.7","*.med-gold.eu","","","","","*.med-gold.eu|med-gold.eu","","false"
"54.217.68.11","*.eu-west-1-web-streaming.avp.tech","","","","","*.eu-west-1-web-streaming.avp.tech","","false"
"54.217.68.3","preprod.playandlearn.iloveenglish.com","","","","","preprod.playandlearn.iloveenglish.com","","false"
"54.217.68.5","*.eu-west-1.awsapprunner.com","","","","","*.eu-west-1.awsapprunner.com","","false"
"54.217.68.24","*.sofd.io","","","","","*.sofd.io","","false"
"54.217.68.37","*.bluetick-indexes.com","","","","","*.bluetick-indexes.com","","false"
"54.217.68.66","kube-apiserver","","","","","c7a98ba20e73f9df7267e90d5d070942.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-43-33.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.50.124|172.16.43.33","false"
"54.217.68.81","*.aimcongress.com","","","","","*.aimcongress.com|aimcongress.com","","false"
"54.217.68.74","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.68.72","*.efrontcloud.com","BlackRock Financial Management, Inc.","US","New York","New York","*.efrontcloud.com|efrontcloud.com","","false"
"54.217.68.59","*.servers.dmdox.com","","","","","*.servers.dmdox.com|servers.dmdox.com","","false"
"54.217.68.87","lrs.bombabcourses.com","","","","","lrs.bombabcourses.com","","false"
"54.217.68.93","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.68.99","default","","","","","","","true"
"54.217.68.109","*.ispformazione.com","","","","","*.ispformazione.com|*.dev-datamart.ispformazione.com","","false"
"54.217.68.117","workbuzz.com","","","","","workbuzz.com|*.workbuzz.com","","false"
"54.217.68.108","kube-apiserver","","","","","2d5409fdf8af536f55e55e5c9ead8975.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-174-4.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.106.236|10.0.174.4","false"
"54.217.68.123","*.nestertest.com","","","","","*.nestertest.com|api.nestertest.com","","false"
"54.217.68.134","dev.clearchannel.io","","","","","dev.clearchannel.io|test.clearchannel.io|*.demo.clearchannel.io|*.test.clearchannel.io|*.dev.clearchannel.io|demo.clearchannel.io","","false"
"54.217.68.126","parkonic.com","","","","","parkonic.com|*.parkonic.com","","false"
"54.217.68.165","gb3.sprint.app.vestd.com","","","","","gb3.sprint.app.vestd.com","","false"
"54.217.68.164","sync.ryanair.com","Ryanair DAC","IE","Dublin","","sync.ryanair.com|sync-dev.ryanair.com|sync-oat.ryanair.com|sync-cho.ryanair.com","","false"
"54.217.68.144","*.nexusassurance.com","","","","","*.nexusassurance.com","","false"
"54.217.68.154","*.erp-api.apprentice.io","","","","","*.erp-api.apprentice.io","","false"
"54.217.68.153","*.diddit.be","","","","","*.diddit.be|*.tmp.diddit.be|udiddit.be|*.udiddit.be|diddit.be|*.tmp.udiddit.be|*.diddit-dev.mbgaws.net","","false"
"54.217.68.185","kube-apiserver","","","","","a6a551820af1bc94207ddc143262bc08.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-107-216.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.81.21.30|172.16.107.216","false"
"54.217.68.191","kube-apiserver","","","","","5b8edef0aa446ea9191246b3463a450e.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-61-47.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.8.56.122|172.16.61.47","false"
"54.217.68.196","proxy.dev.data-services.tm-awx.com","","","","","proxy.dev.data-services.tm-awx.com","","false"
"54.217.68.204","atrneu1.ciscoiotdev.com","","","","","*.atrneu1.ciscoiotdev.com|*.sra.atrneu1.ciscoiotdev.com|atrneu1-int.ciscoiotdev.com|atrneu1.ciscoiotdev.com|device-atrneu1.ciscoiotdev.com","","false"
"54.217.68.205","*.talech.com","","","","","*.talech.com|talech.com","","false"
"54.217.68.210","pre-atlassian.ibl-inetum.services","Inetum","FR","","Île-de-France","pre-atlassian.ibl-inetum.services|www.pre-atlassian.ibl-inetum.services","","false"
"54.217.68.226","alffp-dev.aws.pmicloud.biz","","","","","alffp-dev.aws.pmicloud.biz|*.alffp-dev.aws.pmicloud.biz","","false"
"54.217.68.209","*.xtm-intl.com","","","","","*.xtm-intl.com","","false"
"54.217.68.221","api.prod-eu.turntable.sonic.advertising.amazon.dev","","","","","api.prod-eu.turntable.sonic.advertising.amazon.dev","","false"
